Volatility 3 Framework 2.0.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
4	System	0x859ff528	0x478	File	0x2020003	\Device\HarddiskVolume1\Users\sshd_server\NTUSER.DAT
4	System	0x85a0a570	0x47c	File	0x12019f	\Device\HarddiskVolume1\Users\sshd_server\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM.blf
4	System	0x85a0e430	0x480	File	0x2000003	\Device\HarddiskVolume1\Users\sshd_server\ntuser.dat.LOG1
4	System	0x85a11f18	0x484	File	0x2000003	\Device\HarddiskVolume1\Users\sshd_server\ntuser.dat.LOG2
4	System	0x85a00528	0x488	File	0x12019f	\Device\HarddiskVolume1\Users\sshd_server\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000001.regtrans-ms
4	System	0x85a00c20	0x48c	File	0x12019f	\Device\HarddiskVolume1\Users\sshd_server\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000002.regtrans-ms
4	System	0x85970598	0x490	TmRm	0x1f007f	
4	System	0x85a06810	0x494	File	0x12019f	\Device\clfs\Device\HarddiskVolume1\Users\sshd_server\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM
4	System	0x85a07038	0x498	File	0x12019f	\Device\clfs\Device\HarddiskVolume1\Users\sshd_server\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM
4	System	0x8599f568	0x49c	TmRm	0x1f007f	
4	System	0x859a8430	0x4a0	TmTm	0xf003f	
4	System	0x859c6740	0x4a4	File	0x12019f	\Device\HarddiskVolume1\Users\sshd_server\AppData\Local\Microsoft\Windows\UsrClass.dat{04111a1a-6046-11e5-879b-00155d626c6c}.TM.blf
4	System	0x859c5c20	0x4a8	File	0x2020003	\Device\HarddiskVolume1\Users\sshd_server\AppData\Local\Microsoft\Windows\UsrClass.dat
4	System	0x859eeef0	0x4ac	File	0x2000003	\Device\HarddiskVolume1\Users\sshd_server\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1
4	System	0x91ab7728	0x4b0	File	0x2000003	\Device\HarddiskVolume1\Users\sshd_server\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2
4	System	0x859c28a0	0x4b4	File	0x12019f	\Device\HarddiskVolume1\Users\sshd_server\AppData\Local\Microsoft\Windows\UsrClass.dat{04111a1a-6046-11e5-879b-00155d626c6c}.TMContainer00000000000000000001.regtrans-ms
4	System	0x859bf970	0x4b8	File	0x12019f	\Device\HarddiskVolume1\Users\sshd_server\AppData\Local\Microsoft\Windows\UsrClass.dat{04111a1a-6046-11e5-879b-00155d626c6c}.TMContainer00000000000000000002.regtrans-ms
4	System	0x85a1b838	0x4bc	TmRm	0x1f007f	
4	System	0x859c0ac0	0x4c0	File	0x12019f	\Device\clfs\Device\HarddiskVolume1\Users\sshd_server\AppData\Local\Microsoft\Windows\UsrClass.dat{04111a1a-6046-11e5-879b-00155d626c6c}.TM
4	System	0x859bc968	0x4c4	File	0x12019f	\Device\clfs\Device\HarddiskVolume1\Users\sshd_server\AppData\Local\Microsoft\Windows\UsrClass.dat{04111a1a-6046-11e5-879b-00155d626c6c}.TM
4	System	0x85a76670	0x4c8	TmRm	0x1f007f	
4	System	0x85a767f8	0x4cc	TmTm	0xf003f	
4	System	0x859b1030	0x4d0	Process	0x28	System Pid 1384
4	System	0x859fbd28	0x4d4	Process	0x2a	System Pid 1868
4	System	0x85a5b9e0	0x4d8	Process	0x28	System Pid 1784
4	System	0x858f4030	0x4dc	Process	0x2a	System Pid 864
4	System	0xa2b799d0	0x4e0	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
4	System	0x859ab330	0x4e4	File	0x13008b	\Device\HarddiskVolume1\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagtrack-Listener.etl
4	System	0xa1d38658	0x4e8	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES\{1CA3EFB2-A7C2-46D1-94BC-BCCE96807B12}
4	System	0xa2f94cb8	0x4ec	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES\{DC453363-AF0D-4637-88FD-2315ACF42AD1}
4	System	0xa2eb1d80	0x4f0	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES\{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0xa2f3a9d8	0x4f4	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES\{E29AC6C2-7037-11DE-816D-806E6F6E6963}
4	System	0xa7af8330	0x4f8	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\PERSISTENTROUTES
4	System	0x858bcd28	0x4fc	Process	0x2a	System Pid 904
4	System	0x85a96218	0x500	Process	0x2a	System Pid 1936
4	System	0x85b05328	0x504	File	0x12019f	\Device\NamedPipe\
4	System	0x81e7cb00	0x508	Token	0x20f01ff	
4	System	0x85b07a48	0x50c	ALPC Port	0x1f0001	
4	System	0x81e7a6c0	0x510	Token	0xe	
4	System	0x85b0dc70	0x518	ALPC Port	0x1f0001	
4	System	0xa7b75258	0x51c	Token	0xe	
4	System	0x81e98c50	0x520	Token	0xf01ff	
4	System	0x85b20d28	0x524	Process	0x2a	System Pid 268
4	System	0x85b885a0	0x528	File	0x12019f	\Device\Tcp
4	System	0x85b8f438	0x52c	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b88860	0x530	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0xa219b570	0x534	Token	0xf01ff	
4	System	0x85b56938	0x538	File	0x12019f	\Device\Tcp
4	System	0x85b56e20	0x53c	File	0x12019f	\Device\Tcp
4	System	0x85b55270	0x540	File	0x12019f	\Device\Tcp
4	System	0x85b556d8	0x544	File	0x12019f	\Device\Tcp
4	System	0x85b55a70	0x548	File	0x12019f	\Device\Tcp
4	System	0x85b55e88	0x54c	File	0x12019f	\Device\Tcp
4	System	0x85b41450	0x550	File	0x12019f	\Device\Tcp
4	System	0x85b41938	0x554	File	0x12019f	\Device\Tcp
4	System	0x85b41e20	0x558	File	0x12019f	\Device\Tcp
4	System	0x85b40270	0x55c	File	0x12019f	\Device\Tcp
4	System	0x85b40608	0x560	File	0x12019f	\Device\Tcp
4	System	0x85b409a0	0x564	File	0x12019f	\Device\Tcp
4	System	0x85b40e88	0x568	File	0x12019f	\Device\Tcp
4	System	0x85b3f450	0x56c	File	0x12019f	\Device\Tcp
4	System	0x85b3f938	0x570	File	0x12019f	\Device\Tcp
4	System	0x85b3fe20	0x574	File	0x12019f	\Device\Tcp
4	System	0x85b3c1c8	0x578	File	0x12019f	\Device\Tcp
4	System	0x85b3c560	0x57c	File	0x12019f	\Device\Tcp
4	System	0x85b3c8f8	0x580	File	0x12019f	\Device\Tcp
4	System	0x85b3cc90	0x584	File	0x12019f	\Device\Tcp
4	System	0x85b3c028	0x588	File	0x12019f	\Device\Tcp
4	System	0x85b3b428	0x58c	File	0x12019f	\Device\Tcp
4	System	0x85b3b7c0	0x590	File	0x12019f	\Device\Tcp
4	System	0x85b3bb58	0x594	File	0x12019f	\Device\Tcp
4	System	0x85b3bef0	0x598	File	0x12019f	\Device\Tcp
4	System	0x85b3a368	0x59c	File	0x12019f	\Device\Tcp
4	System	0x85b3a700	0x5a0	File	0x12019f	\Device\Tcp
4	System	0x85b3aa98	0x5a4	File	0x12019f	\Device\Tcp
4	System	0x85b3ae30	0x5a8	File	0x12019f	\Device\Tcp
4	System	0x85b37120	0x5ac	File	0x12019f	\Device\Tcp
4	System	0x85b374b8	0x5b0	File	0x12019f	\Device\Tcp
4	System	0x85b37850	0x5b4	File	0x12019f	\Device\Tcp
4	System	0x85b37be8	0x5b8	File	0x12019f	\Device\Tcp
4	System	0x85b37f80	0x5bc	File	0x12019f	\Device\Tcp
4	System	0x85b43458	0x5c0	File	0x12019f	\Device\Tcp
4	System	0x85b437f0	0x5c4	File	0x12019f	\Device\Tcp
4	System	0x85b43b88	0x5c8	File	0x12019f	\Device\Tcp
4	System	0x85b42368	0x5cc	File	0x12019f	\Device\Tcp
4	System	0x85b42700	0x5d0	File	0x12019f	\Device\Tcp
4	System	0x85b42a98	0x5d4	File	0x12019f	\Device\Tcp
4	System	0x85b42e30	0x5d8	File	0x12019f	\Device\Tcp
4	System	0x85b3e3d0	0x5dc	File	0x12019f	\Device\Tcp
4	System	0x85b3e768	0x5e0	File	0x12019f	\Device\Tcp
4	System	0x85b3ea70	0x5e4	File	0x12019f	\Device\Tcp
4	System	0x85b3d590	0x5e8	File	0x12019f	\Device\Tcp
4	System	0x85b3d9a8	0x5ec	File	0x12019f	\Device\Tcp
4	System	0x85b2bc90	0x5f0	File	0x12019f	\Device\Tcp
4	System	0x85b2b3c8	0x5f4	File	0x12019f	\Device\Tcp
4	System	0x85b2fd88	0x5f8	File	0x12019f	\Device\Tcp
4	System	0x859d2ec0	0x5fc	File	0x12019f	\Device\Tcp
4	System	0x85b35108	0x600	File	0x12019f	\Device\Udp
4	System	0x85b86b58	0x604	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x858d9d28	0x608	Process	0x2a	System Pid 1124
4	System	0x858dad28	0x60c	Process	0x2a	System Pid 1920
4	System	0x858d9d28	0x610	Process	0x2a	System Pid 1124
4	System	0x85b2d3b0	0x614	File	0x12019f	\Device\Tcp
4	System	0xa7b7f0d8	0x618	Directory	0xf000f	00000000-0000d8d4
4	System	0xa21a04a0	0x61c	Token	0xe	
4	System	0x85b394b8	0x620	ALPC Port	0x1f0001	
4	System	0x85b9b528	0x624	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b8e718	0x628	File	0x12019f	\Device\Tcp
4	System	0x85b8a1e8	0x62c	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b9a908	0x630	File	0x12019f	\Device\Tcp
4	System	0x85b90838	0x634	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b9ab50	0x638	File	0x12019f	\Device\Tcp
4	System	0x85b8e528	0x63c	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b85a40	0x640	File	0x12019f	\Device\Tcp
4	System	0x85b834d0	0x644	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b60540	0x648	File	0x180	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x8500df80	0x64c	File	0x12019f	\Device\Tcp
4	System	0x81e52ca8	0x650	Token	0xf01ff	
4	System	0x85ba97c8	0x654	Thread	0x1fffff	Tid 2116 Pid 4
4	System	0x858dad28	0x658	Process	0x2a	System Pid 1920
4	System	0x81ef9540	0x65c	Key	0x20019	MACHINE\SYSTEM\WPA\8DEC0AF1-0341-4B93-85CD-72606C2DF94C-5P-17
4	System	0x85b0db38	0x660	File	0x12019f	\Device\HarddiskVolume1\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-0.C7483456-A289-439d-8115-601632D005A0
4	System	0x85b0cb40	0x664	File	0x12019f	\Device\HarddiskVolume1\Windows\System32\7B296FB0-376B-497e-B012-9C450E1B7327-5P-1.C7483456-A289-439d-8115-601632D005A0
4	System	0x96222220	0x668	Token	0xf01ff	
4	System	0x85981030	0x66c	Process	0x2a	System Pid 1272
4	System	0x85ac9d28	0x670	Process	0x2a	System Pid 2268
4	System	0x85b5b028	0x674	File	0x12019f	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b87e88	0x678	File	0x12019f	\Device\Tcp
4	System	0x85b862a8	0x67c	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b87630	0x680	File	0x12019f	\Device\Tcp
4	System	0x85b87980	0x684	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b8bd20	0x688	File	0x12019f	\Device\Tcp
4	System	0x85b87128	0x68c	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b8b378	0x690	File	0x12019f	\Device\Tcp
4	System	0x85b8b730	0x694	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b8cac0	0x698	File	0x12019f	\Device\Tcp
4	System	0x85b8ce78	0x69c	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b8df80	0x6a0	File	0x12019f	\Device\Tcp
4	System	0x85b8c4d0	0x6a4	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b8d728	0x6a8	File	0x12019f	\Device\Tcp
4	System	0x85b8da78	0x6ac	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85ba5ef0	0x6b0	File	0x12019f	\Device\Tcp
4	System	0x85b8d220	0x6b4	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85ba5548	0x6b8	File	0x12019f	\Device\Tcp
4	System	0x85ba5900	0x6bc	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bacbc8	0x6c0	File	0x12019f	\Device\Tcp
4	System	0x85bacf80	0x6c4	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bac220	0x6c8	File	0x12019f	\Device\Tcp
4	System	0x85bac5d8	0x6cc	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bada18	0x6d0	File	0x12019f	\Device\Tcp
4	System	0x85bac178	0x6d4	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bae028	0x6d8	File	0x12019f	\Device\Tcp
4	System	0x85bad510	0x6dc	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bae680	0x6e0	File	0x12019f	\Device\Tcp
4	System	0x85baea38	0x6e4	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bafcd8	0x6e8	File	0x12019f	\Device\Tcp
4	System	0x85baf028	0x6ec	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85baf330	0x6f0	File	0x12019f	\Device\Tcp
4	System	0x85baf6e8	0x6f4	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bb0908	0x6f8	File	0x12019f	\Device\Tcp
4	System	0x85bb0cc0	0x6fc	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bb0158	0x700	File	0x12019f	\Device\Tcp
4	System	0x85baf0e8	0x704	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bb1908	0x708	File	0x12019f	\Device\Tcp
4	System	0x85bb1cc0	0x70c	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bb3e58	0x710	File	0x12019f	\Device\Tcp
4	System	0x85bb1318	0x714	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bb34b0	0x718	File	0x12019f	\Device\Tcp
4	System	0x85bb3868	0x71c	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bb4bc8	0x720	File	0x12019f	\Device\Tcp
4	System	0x85bb4f80	0x724	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bb4370	0x728	File	0x12019f	\Device\Tcp
4	System	0x85bb46c0	0x72c	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85bb5a78	0x730	File	0x12019f	\Device\Tcp
4	System	0x85bb5dc8	0x734	File	0x0	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b61440	0x738	File	0x12019f	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85b32eb8	0x73c	File	0x12019f	\Device\NetBT_Tcpip_{53152A2F-39F7-458E-BD58-24D17099256A}
4	System	0x85be2d28	0x740	Process	0x2a	System Pid 2248
4	System	0x85813108	0x744	Session	0x0	Session2
4	System	0x85813108	0x748	Session	0x0	Session2
4	System	0x85813108	0x74c	Session	0x0	Session2
4	System	0x85813108	0x750	Session	0x0	Session2
4	System	0x85813108	0x754	Session	0x0	Session2
4	System	0x85813108	0x758	Session	0x0	Session2
4	System	0x85813108	0x75c	Session	0x0	Session2
4	System	0x850b3048	0x760	Desktop	0xf0003	Disconnect
4	System	0x85813108	0x764	Session	0x0	Session2
4	System	0x85c2d038	0x768	File	0x12019f	\Device\HarddiskVolume1\Users\Santa\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM.blf
4	System	0xa1749660	0x76c	Token	0xf01ff	
4	System	0x858f4030	0x770	Process	0x2a	System Pid 864
4	System	0x81e026e0	0x774	Directory	0xf000f	00000000-00029046
4	System	0x85891158	0x778	File	0x2020003	\Device\HarddiskVolume1\Users\Santa\NTUSER.DAT
4	System	0x85940598	0x77c	File	0x2000003	\Device\HarddiskVolume1\Users\Santa\ntuser.dat.LOG1
4	System	0x85a75c40	0x780	File	0x2000003	\Device\HarddiskVolume1\Users\Santa\ntuser.dat.LOG2
4	System	0x841ea2f0	0x784	File	0x12019f	\Device\HarddiskVolume1\Users\Santa\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000001.regtrans-ms
4	System	0x85c267e8	0x788	File	0x12019f	\Device\HarddiskVolume1\Users\Santa\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000002.regtrans-ms
4	System	0x85b36c80	0x78c	TmRm	0x1f007f	
4	System	0x852f09d8	0x790	File	0x12019f	\Device\clfs\Device\HarddiskVolume1\Users\Santa\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM
4	System	0x85b36b30	0x794	File	0x12019f	\Device\clfs\Device\HarddiskVolume1\Users\Santa\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM
4	System	0x85c42c40	0x798	TmRm	0x1f007f	
4	System	0x85c42dc8	0x79c	TmTm	0xf003f	
4	System	0x85b39740	0x7a0	File	0x12019f	\Device\HarddiskVolume1\Users\Santa\AppData\Local\Microsoft\Windows\UsrClass.dat{017885a3-4ec4-11ec-acd8-08002799b15f}.TM.blf
4	System	0x85c2a350	0x7a4	File	0x2020003	\Device\HarddiskVolume1\Users\Santa\AppData\Local\Microsoft\Windows\UsrClass.dat
4	System	0x85b38b30	0x7a8	File	0x2000003	\Device\HarddiskVolume1\Users\Santa\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1
4	System	0x85b39638	0x7ac	File	0x2000003	\Device\HarddiskVolume1\Users\Santa\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2
4	System	0x85c3d278	0x7b0	File	0x12019f	\Device\HarddiskVolume1\Users\Santa\AppData\Local\Microsoft\Windows\UsrClass.dat{017885a3-4ec4-11ec-acd8-08002799b15f}.TMContainer00000000000000000001.regtrans-ms
4	System	0x85c3b7c8	0x7b4	File	0x12019f	\Device\HarddiskVolume1\Users\Santa\AppData\Local\Microsoft\Windows\UsrClass.dat{017885a3-4ec4-11ec-acd8-08002799b15f}.TMContainer00000000000000000002.regtrans-ms
4	System	0x85c43ea8	0x7b8	TmRm	0x1f007f	
4	System	0x85c3de38	0x7bc	File	0x12019f	\Device\clfs\Device\HarddiskVolume1\Users\Santa\AppData\Local\Microsoft\Windows\UsrClass.dat{017885a3-4ec4-11ec-acd8-08002799b15f}.TM
4	System	0x85c44038	0x7c0	File	0x12019f	\Device\clfs\Device\HarddiskVolume1\Users\Santa\AppData\Local\Microsoft\Windows\UsrClass.dat{017885a3-4ec4-11ec-acd8-08002799b15f}.TM
4	System	0x85c43378	0x7c4	TmRm	0x1f007f	
4	System	0x85c445a8	0x7c8	TmTm	0xf003f	
4	System	0x85c5d998	0x7cc	Process	0x2a	System Pid 2664
4	System	0x84a52d28	0x7d0	Process	0x2a	System Pid 3340
4	System	0x85c60ab8	0x7d4	Process	0x2a	System Pid 2676
4	System	0x85c52258	0x7d8	Process	0x2a	System Pid 2612
4	System	0xa5a52d48	0x7dc	Directory	0xf000f	00000000-00029032
4	System	0x85c8c830	0x7e0	Process	0x2a	System Pid 2796
4	System	0x85c8c830	0x7e4	Process	0x2a	System Pid 2796
4	System	0x85c5bb00	0x7e8	Process	0x2a	System Pid 2656
4	System	0x850cfb00	0x7ec	Process	0x2a	System Pid 1316
4	System	0x850cfb00	0x7f0	Process	0x2a	System Pid 1316
4	System	0x85c60ab8	0x7f4	Process	0x2a	System Pid 2676
4	System	0x850cfb00	0x7f8	Process	0x2a	System Pid 1316
4	System	0xa644b2d8	0x7fc	Token	0xe	
4	System	0x85cd6b90	0x804	ALPC Port	0x1f0001	
4	System	0x84a52d28	0x808	Process	0x2a	System Pid 3340
4	System	0x85cc0710	0x814	File	0x12019f	\Device\HarddiskVolume1\Users\Santa\Desktop\IE8WIN7-20211130-220529.raw
4	System	0x85b363c0	0x81c	Process	0x2a	System Pid 3412
236	smss.exe	0x84fdc208	0x4	File	0x100020	\Device\HarddiskVolume1\Windows
236	smss.exe	0x85002300	0x8	EtwRegistration	0x804	
236	smss.exe	0x84fdce28	0xc	File	0x1f01ff	\Device\NamedPipe\ProtectedPrefix
236	smss.exe	0x8515c4e0	0x10	File	0x1f01ff	\Device\Mailslot\ProtectedPrefix
236	smss.exe	0x84fdc5e8	0x14	File	0x1f01ff	\Device\NamedPipe\ProtectedPrefix\Administrators
236	smss.exe	0x84fdc530	0x18	File	0x1f01ff	\Device\Mailslot\ProtectedPrefix\Administrators
236	smss.exe	0x84fdc478	0x1c	File	0x1f01ff	\Device\NamedPipe\ProtectedPrefix\LocalService
236	smss.exe	0x84fdc3c0	0x20	File	0x1f01ff	\Device\Mailslot\ProtectedPrefix\LocalService
236	smss.exe	0x84fdc308	0x24	File	0x1f01ff	\Device\NamedPipe\ProtectedPrefix\NetWorkService
236	smss.exe	0x8d5f7d58	0x28	File	0x1f01ff	\Device\Mailslot\ProtectedPrefix\NetWorkService
236	smss.exe	0x8d5f7cc0	0x2c	IoCompletion	0x1f0003	
236	smss.exe	0x8d5f7c10	0x30	TpWorkerFactory	0xf00ff	
236	smss.exe	0x8d5f77f8	0x34	ALPC Port	0x1f0001	SmApiPort
236	smss.exe	0x8572a7c8	0x38	Event	0x1f0003	
236	smss.exe	0x88be7c58	0x3c	Section	0x6	
236	smss.exe	0x88b381e0	0x40	Directory	0xf000f	Sessions
236	smss.exe	0x87a08df8	0x44	Directory	0xf000f	GLOBAL??
236	smss.exe	0x856dbb00	0x48	Process	0x101441	smss.exe Pid 312
236	smss.exe	0x88bd8030	0x4c	KeyedEvent	0xf0003	
236	smss.exe	0x856c3548	0x50	Event	0x1f0003	
236	smss.exe	0x8571d838	0x54	Process	0x101441	smss.exe Pid 420
236	smss.exe	0x84f54818	0x58	Process	0x101441	smss.exe Pid 364
236	smss.exe	0x841aaaf8	0x5c	ALPC Port	0x1f0001	
236	smss.exe	0x84f49438	0x60	ALPC Port	0x1f0001	
236	smss.exe	0x84fac698	0x64	Event	0x1f0003	
236	smss.exe	0x84f493f0	0x68	Event	0x1f0003	
236	smss.exe	0x858745f0	0x6c	ALPC Port	0x1f0001	
236	smss.exe	0x858c5660	0x70	ALPC Port	0x1f0001	
236	smss.exe	0x858744b8	0x74	ALPC Port	0x1f0001	
236	smss.exe	0x85838d28	0x78	Process	0x101441	smss.exe Pid 2388
236	smss.exe	0x85843038	0x84	ALPC Port	0x1f0001	
236	smss.exe	0x858431d0	0x88	ALPC Port	0x1f0001	
312	csrss.exe	0x88be7a88	0x4	Directory	0x3	KnownDlls
312	csrss.exe	0x856db160	0x8	File	0x100020	\Device\HarddiskVolume1\Windows\System32
312	csrss.exe	0x856d87b8	0xc	EtwRegistration	0x804	
312	csrss.exe	0x96275310	0x10	Directory	0xf000f	BNOLINKS
312	csrss.exe	0x9626efe8	0x14	SymbolicLink	0xf0001	0
312	csrss.exe	0x962772d8	0x18	Directory	0xf000f	0
312	csrss.exe	0x962779b0	0x1c	Directory	0xf000f	DosDevices
312	csrss.exe	0x87bfee40	0x20	Directory	0xf000f	Windows
312	csrss.exe	0x9627d1f0	0x24	Directory	0xf000f	BaseNamedObjects
312	csrss.exe	0x9627afd8	0x28	Section	0xf001f	SharedSection
312	csrss.exe	0x9627fdb8	0x2c	Directory	0xf000f	Restricted
312	csrss.exe	0x9627d120	0x30	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
312	csrss.exe	0x9627e0a8	0x34	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
312	csrss.exe	0x8567b330	0x38	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\csrss.exe.mui
312	csrss.exe	0x8567b2e8	0x3c	Event	0x1f0003	
312	csrss.exe	0x856d8900	0x40	Event	0x1f0003	
312	csrss.exe	0x856da890	0x44	Event	0x1f0003	
312	csrss.exe	0x856da850	0x48	Event	0x1f0003	
312	csrss.exe	0x8568b6d8	0x4c	Event	0x1f0003	
312	csrss.exe	0x8568b370	0x50	File	0x120089	\Device\HarddiskVolume1\Windows\System32\en-US\winsrv.dll.mui
312	csrss.exe	0x84f49cd8	0x54	ALPC Port	0x1f0001	
312	csrss.exe	0x857094f0	0x58	Thread	0x1fffff	Tid 328 Pid 312
312	csrss.exe	0x858cb038	0x5c	ALPC Port	0x1f0001	
312	csrss.exe	0x8b8a6990	0x60	Thread	0x1fffff	Tid 332 Pid 312
312	csrss.exe	0x9628db40	0x64	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\SIDEBYSIDE
312	csrss.exe	0x8504c750	0x68	Process	0x1fffff	csrss.exe Pid 352
312	csrss.exe	0x84f4bcd8	0x6c	ALPC Port	0x1f0001	ApiPort
312	csrss.exe	0x8b8a66a8	0x70	Thread	0x1fffff	Tid 336 Pid 312
312	csrss.exe	0x8b8a6578	0x74	ALPC Port	0x1f0001	SbApiPort
312	csrss.exe	0x84f49030	0x78	Thread	0x1fffff	Tid 340 Pid 312
312	csrss.exe	0x85709bb0	0x7c	ALPC Port	0x1f0001	
312	csrss.exe	0x8522b340	0x80	Event	0x21f0003	
312	csrss.exe	0x8504c468	0x84	Thread	0x1fffff	Tid 356 Pid 352
312	csrss.exe	0x84f89c20	0x88	ALPC Port	0x1f0001	
312	csrss.exe	0x8568a030	0x8c	Thread	0x1fffff	Tid 372 Pid 312
312	csrss.exe	0x84f56618	0x90	Thread	0x1fffff	Tid 376 Pid 352
